gene_id,COOY,CYOO,CYOY,XLOOO,XLOOY,XLOOY2,XLOOY3,XLYOY
ENSMUSG00000098104|Gm6085,241,187,164,227,238,202,249,281
ENSMUSG00000081010|Gm13880,57,52,32,38,35,41,39,22
ENSMUSG00000032698|Lmo2,582,401,384,1288,907,1165,926,949
ENSMUSG00000046085|4931422A03Rik,0,46,20,22,14,25,1,18
ENSMUSG00000027180|Fbxo3,5996,9937,7307,5363,4288,4693,3601,3684
ENSMUSG00000087739|Gm24644,0,3,2,0,3,5,2,2
ENSMUSG00000032671|A930018P22Rik,9,13,4,29,10,20,15,17
ENSMUSG00000068686|Cd59b,418,548,331,240,191,337,207,155
ENSMUSG00000032679|Cd59a,3748,4582,2658,2510,2466,2906,1883,1465
ENSMUSG00000068373|D430041D05Rik,0,0,0,0,0,0,0,7
ENSMUSG00000089606|Gm22501,0,0,0,0,0,0,0,0
ENSMUSG00000087473|Gm13883,0,0,0,0,0,0,0,0
ENSMUSG00000081721|Gm13882,8,0,1,3,10,7,6,15
ENSMUSG00000027177|Hipk3,1549,5503,3591,5564,5639,6075,2885,5563
ENSMUSG00000084516|Mir1902,1,1,1,1,1,1,1,1
ENSMUSG00000027175|Tcp11l1,952,396,783,438,508,633,337,411
ENSMUSG00000027176|Cstf3,935,960,1004,768,846,630,406,490
ENSMUSG00000027171|Prrg4,0,17,13,96,18,72,72,245
ENSMUSG00000027173|Depdc7,2465,3232,2386,1172,1688,996,1054,777
ENSMUSG00000074994|Qser1,546,1349,822,1284,1096,1012,753,1829
ENSMUSG00000083856|Gm13886,0,5,5,3,0,4,0,0
ENSMUSG00000074987|Wt1os,3,0,0,0,0,3,0,6
ENSMUSG00000079175|Gm11060,0,0,0,0,0,0,0,0
ENSMUSG00000016458|Wt1,26,7,0,36,61,15,27,28
ENSMUSG00000005973|Rcn1,472,895,526,1520,1510,1949,1012,1243
ENSMUSG00000055312|Them7,71,1201,70,41,246,642,17,159
ENSMUSG00000045106|Ccdc73,19,33,74,26,24,37,19,47
ENSMUSG00000082934|Gm13887,0,0,0,0,0,0,0,0
ENSMUSG00000027170|Eif3m,2528,3392,2402,3812,2937,3335,2723,4007
ENSMUSG00000087278|A930006I01Rik,0,0,0,0,0,0,0,0
ENSMUSG00000102686|Gm37220,0,0,0,0,0,0,0,0
ENSMUSG00000070794|BC016548,0,0,0,0,0,0,0,0
ENSMUSG00000027186|Elf5,0,8,0,0,0,0,0,0
ENSMUSG00000027187|Cat,208448,216256,163080,100296,73650,109146,69516,45708
ENSMUSG00000086029|Pax6os1,0,0,0,0,0,0,0,0
ENSMUSG00000081701|Gm13890,0,0,0,0,0,0,0,0
ENSMUSG00000102424|Paupar,0,0,0,0,0,0,0,0
ENSMUSG00000027168|Pax6,0,0,0,0,0,0,0,0
ENSMUSG00000080859|Rpl10-ps1,813,806,589,859,575,937,649,803
ENSMUSG00000052005|Gm9864,1,4,1,1,0,0,0,3
ENSMUSG00000082113|Gm13915,25,15,8,13,26,30,21,31
ENSMUSG00000027122|Arl14ep,286,706,472,571,462,534,255,485
ENSMUSG00000016386|Mpped2,6,83,38,7,12,0,0,0
ENSMUSG00000105886|Gm22813,0,0,0,0,0,0,0,0
ENSMUSG00000084870|Gm13954,0,0,0,0,0,0,0,0
ENSMUSG00000027167|Elp4,597,685,561,344,362,398,244,330
ENSMUSG00000042670|Immp1l,1050,1211,702,543,457,636,459,426
ENSMUSG00000027166|Dnajc24,340,464,294,462,387,350,295,403
ENSMUSG00000083425|Gm13992,0,0,0,0,0,0,0,0
ENSMUSG00000074981|Dcdc5,2,3,0,0,9,0,3,0
ENSMUSG00000100156|Gm29053,0,0,0,0,0,0,0,0
ENSMUSG00000081258|Gm14013,0,0,0,0,0,0,0,0
ENSMUSG00000083424|Rpl35a-ps4,1718,2033,1421,2012,1385,2132,557,837
ENSMUSG00000109604|Gm45346,0,0,0,0,0,0,0,0
ENSMUSG00000093410|Gm20638,0,0,0,0,0,0,0,0
ENSMUSG00000048482|Bdnf,41,40,44,8,28,28,10,17
ENSMUSG00000027162|Lin7c,435,2499,1312,2325,2022,2191,923,3321
ENSMUSG00000063684|Hadhb-ps,3897,3823,2991,3842,4346,3251,2838,3712
ENSMUSG00000057234|Mettl15,356,357,280,200,145,265,120,130
ENSMUSG00000027115|Kif18a,22,37,10,60,33,86,54,19
ENSMUSG00000027160|Ccdc34,177,248,145,234,199,174,165,73
ENSMUSG00000086186|Ccdc34os,0,0,0,0,0,0,0,0
ENSMUSG00000050199|Lgr4,2883,4213,3525,6041,3562,5136,6100,5322
ENSMUSG00000027134|Lpcat4,36,49,38,91,125,167,87,63
ENSMUSG00000074971|Fibin,78,42,29,52,7,40,56,34
ENSMUSG00000079169|Gm15130,0,0,0,0,0,0,0,0
ENSMUSG00000027157|A26c3,0,0,0,0,0,0,0,0
ENSMUSG00000084094|Gm13961,7,20,20,11,24,27,0,33
ENSMUSG00000041660|Bbox1,8120,10779,7692,3517,3554,5032,2253,684
ENSMUSG00000041219|Arhgap11a,171,373,324,753,422,881,397,279
ENSMUSG00000068615|Gjd2,0,0,0,0,0,0,0,0
ENSMUSG00000092201|A530058N18Rik,0,0,0,6,0,0,0,0
ENSMUSG00000087694|A530058N18Rik,0,0,0,0,0,0,0,0
ENSMUSG00000068614|Actc1,0,0,0,0,0,0,0,0
ENSMUSG00000092397|C130080G10Rik,0,0,0,0,0,0,0,0
ENSMUSG00000096006|Gm21596,1044,1665,1193,1935,1179,1992,1212,1123
ENSMUSG00000040321|Zfp770,89,558,377,361,301,401,205,382
ENSMUSG00000044042|Fmn1,77,340,98,338,278,446,155,285
ENSMUSG00000084391|Gm13967,0,0,0,0,0,0,0,0
ENSMUSG00000085448|Gm13963,0,0,0,0,0,16,0,0
ENSMUSG00000087545|Gm13966,0,3,1,13,4,0,1,5
ENSMUSG00000087106|Gm13964,0,0,0,0,0,0,0,1
ENSMUSG00000084798|4930533B01Rik,0,0,0,0,0,0,0,0
ENSMUSG00000040383|Aqr,956,1193,926,1535,1539,1372,1288,1493
ENSMUSG00000098464|Mir7002,0,0,0,0,0,0,0,0
ENSMUSG00000086308|G630016G05Rik,0,3,0,0,0,2,0,0
ENSMUSG00000103562|2810405F15Rik,0,0,0,0,0,0,0,0
ENSMUSG00000086328|2700033N17Rik,18,82,29,19,9,25,31,12
ENSMUSG00000057147|Dph6,482,506,356,495,485,509,314,365
ENSMUSG00000084785|Gm13972,0,0,0,0,0,0,0,0
ENSMUSG00000081787|Gm13991,286,300,209,145,125,147,128,85
ENSMUSG00000088606|Mir1951,0,0,0,0,0,0,0,0
ENSMUSG00000040282|Cdin1,480,443,287,196,182,342,137,107
ENSMUSG00000096764|Gm21985,0,10,0,0,0,0,0,0
ENSMUSG00000027130|Slc12a6,722,1303,833,998,1146,1377,661,881
ENSMUSG00000081541|Gm13940,0,0,0,0,0,0,0,0
ENSMUSG00000027133|Nop10,4031,2991,2172,1989,1694,2118,1118,1338
ENSMUSG00000027131|Emc4,2357,2572,2178,2375,1485,2390,1512,1866
ENSMUSG00000027132|Katnbl1,144,465,305,358,366,410,307,566
ENSMUSG00000055943|Emc7,5339,6072,4168,5878,4021,5928,4457,4765
ENSMUSG00000080622|Gm22676,0,0,0,0,0,0,0,0
ENSMUSG00000003604|Aven,1061,1074,914,607,512,790,424,490
ENSMUSG00000057378|Ryr3,0,3,0,6,0,0,0,0
ENSMUSG00000027351|Spred1,609,1425,1011,1739,1992,1553,1343,2078
ENSMUSG00000027210|Meis2,305,366,226,323,408,291,266,424
ENSMUSG00000101859|Gm29233,0,0,0,0,0,0,0,0
ENSMUSG00000040152|Thbs1,186,106,48,1000,1972,541,909,1683
ENSMUSG00000027349|Fam98b,898,1059,683,1103,1014,880,815,1131
ENSMUSG00000027347|Rasgrp1,129,132,118,340,377,748,176,216
ENSMUSG00000027344|Fsip1,10,10,0,0,0,12,0,0
ENSMUSG00000100046|Gm29232,0,0,0,0,0,0,0,0
ENSMUSG00000045339|A930104D05Rik,0,0,0,0,0,0,0,0
ENSMUSG00000040133|Gpr176,0,0,5,0,0,13,0,20
ENSMUSG00000085889|1700054M17Rik,0,0,0,0,0,0,0,0
ENSMUSG00000080747|Gm14016,2,3,2,0,0,4,3,0
ENSMUSG00000074923|Pak6,29,36,10,49,66,21,27,34
ENSMUSG00000040084|Bub1b,170,185,179,644,373,560,369,248
ENSMUSG00000040061|Plcb2,97,106,89,288,300,306,229,170
ENSMUSG00000040093|Bmf,1727,1378,1834,123,114,311,144,218
ENSMUSG00000074918|Inafm2,815,761,884,1302,1288,1109,1209,1359
ENSMUSG00000045838|Ccdc9b,90,135,175,320,317,225,303,433
ENSMUSG00000040035|Disp2,18,9,0,50,51,19,73,67
ENSMUSG00000005102|Eif2ak4,1068,1220,917,1065,1151,1510,1142,983
ENSMUSG00000009549|Srp14,3458,2846,2594,2465,2019,2702,2071,2090
ENSMUSG00000074916|Chst14,275,264,152,243,311,282,175,185
ENSMUSG00000081413|Uqcrh-ps2,401,320,274,207,272,129,198,191
ENSMUSG00000040007|Bahd1,981,974,898,1984,1704,1656,1825,1899
ENSMUSG00000027324|Rpusd2,203,213,191,217,276,175,128,213
ENSMUSG00000039983|Ccdc32,462,554,319,446,427,526,390,481
ENSMUSG00000027331|Knstrn,455,507,643,478,287,428,222,217
ENSMUSG00000027332|Ivd,20256,16270,16108,7552,6246,8429,7023,3920
ENSMUSG00000086421|Gm14091,10,20,3,5,0,0,0,5
ENSMUSG00000027326|Knl1,0,61,40,166,85,146,77,50
ENSMUSG00000027323|Rad51,144,128,137,289,181,288,200,155
ENSMUSG00000070730|Rmdn3,4694,4753,3996,5668,4756,5364,4242,3539
ENSMUSG00000034226|Rhov,6,0,0,177,61,38,152,294
ENSMUSG00000027315|Spint1,34,27,40,38,46,56,39,26
ENSMUSG00000034216|Vps18,1259,1027,847,2120,1671,2034,1977,1788
ENSMUSG00000027313|Chac1,323,189,419,434,279,753,205,220
ENSMUSG00000074912|Gm14207,18,35,16,9,15,15,3,16
ENSMUSG00000027314|Dll4,350,487,243,443,497,350,229,618
ENSMUSG00000034154|Ino80,743,1241,900,1361,1369,1720,1077,1271
ENSMUSG00000034278|Dnajc17,162,155,75,192,188,203,170,156
ENSMUSG00000081572|Gm14138,0,0,3,0,4,7,3,8
ENSMUSG00000068580|Zfyve19,1461,1332,976,887,738,941,551,825
ENSMUSG00000046814|Gchfr,7395,6067,5372,3057,3015,3726,2723,1925
ENSMUSG00000055926|Gm14137,15,19,49,26,49,45,68,73
ENSMUSG00000082029|H3f3c,20,11,19,25,26,43,33,15
ENSMUSG00000027305|Ndufaf1,1689,2247,1782,696,946,1369,660,542
ENSMUSG00000027297|Ltk,29,24,9,12,0,51,13,4
ENSMUSG00000027296|Itpka,278,248,231,81,95,100,9,31
ENSMUSG00000027304|Rtf1,1651,1775,1334,2055,1864,1829,1365,1908
ENSMUSG00000027298|Tyro3,92,52,34,31,50,45,12,58
ENSMUSG00000034032|Rpap1,1674,1335,1172,793,867,806,651,643
ENSMUSG00000082369|Gm14208,0,0,0,0,0,0,0,0
ENSMUSG00000048647|Exd1,337,266,135,98,92,74,39,82
ENSMUSG00000014077|Chp1,10822,10429,7859,8107,6985,8817,6814,8777
ENSMUSG00000027306|Nusap1,99,220,115,561,344,546,197,230
ENSMUSG00000064906|n-R5s204,0,0,0,0,0,0,0,0
ENSMUSG00000085438|Oip5os1,919,5383,3308,3456,4102,2950,1559,4443
ENSMUSG00000072980|Oip5,84,76,47,124,61,131,62,24
ENSMUSG00000027293|Ehd4,682,667,419,1687,1489,2059,1274,1960
ENSMUSG00000081056|Gm13998,0,3,20,0,0,6,0,9
ENSMUSG00000033943|Mga,424,1704,1352,1601,1978,1836,807,2035
ENSMUSG00000033902|Mapkbp1,569,535,453,512,600,419,510,449
ENSMUSG00000098632|Mir7665,0,1,0,0,0,0,0,0
ENSMUSG00000087458|Gm13999,0,9,0,0,3,0,0,0
ENSMUSG00000098789|Jmjd7,196,174,202,210,224,153,243,212
ENSMUSG00000033852|Gm28042,57,174,0,29,0,27,61,0
ENSMUSG00000098488|Pla2g4b,0,1,38,29,66,0,16,28
ENSMUSG00000074899|Sptbn5,0,0,0,10,26,0,0,12
ENSMUSG00000070719|Pla2g4d,0,0,0,0,0,0,0,0
ENSMUSG00000046971|Pla2g4f,0,0,0,4,19,6,4,0
ENSMUSG00000027291|Vps39,1314,1779,1202,1563,1425,1671,1323,1672
ENSMUSG00000033808|Tmem87a,309,747,554,1072,1072,1154,655,1226
ENSMUSG00000062646|Ganc,2083,2313,2299,984,1011,1145,766,568
ENSMUSG00000118623|Gm52968,0,0,0,0,0,0,0,0
ENSMUSG00000079110|Capn3,10,745,37,17,8,176,0,19
ENSMUSG00000027286|Lrrc57,659,743,570,556,525,549,459,564
ENSMUSG00000027285|Haus2,526,867,530,935,591,920,618,955
ENSMUSG00000027288|Zfp106,3871,6639,5719,7156,7108,5587,5967,8268
ENSMUSG00000027287|Snap23,1639,2579,1658,2880,2122,3050,1915,3045
ENSMUSG00000023216|Epb42,38,4,23,304,199,120,120,65
ENSMUSG00000054484|Tmem62,1219,1092,892,1322,830,871,1109,1382
ENSMUSG00000065883|Gm22865,0,0,0,0,0,0,5,0
ENSMUSG00000023572|Ccndbp1,695,953,733,975,824,1107,778,770
ENSMUSG00000074890|Lcmt2,1000,655,678,845,587,709,626,657
ENSMUSG00000089009|Gm23858,0,0,0,0,0,0,0,0
ENSMUSG00000027259|Adal,740,1096,689,391,580,550,414,237
ENSMUSG00000033705|Stard9,144,315,425,313,360,535,253,349
ENSMUSG00000027284|Cdan1,543,517,524,436,473,376,342,458
ENSMUSG00000090100|Ttbk2,534,904,724,846,724,578,666,853
ENSMUSG00000087519|AV039307,7,0,6,0,0,2,4,6
ENSMUSG00000027272|Ubr1,956,1707,1434,1721,1508,1627,861,1396
ENSMUSG00000000308|Ckmt1,16,14,0,0,10,8,10,4
ENSMUSG00000033498|Strc,0,0,0,0,0,0,0,0
ENSMUSG00000027254|Map1a,60,27,54,83,17,53,58,120
ENSMUSG00000087704|Gm14978,0,0,0,0,0,0,0,0
ENSMUSG00000033526|Ppip5k1,380,377,293,420,298,275,361,350
ENSMUSG00000050619|Zscan29,703,1077,786,972,1031,744,648,954
ENSMUSG00000027263|Tubgcp4,961,1127,943,830,637,615,514,652
ENSMUSG00000043909|Trp53bp1,630,1013,670,554,485,764,570,669
ENSMUSG00000060227|Golm2,178,487,325,335,315,369,111,228
ENSMUSG00000033411|Ctdspl2,247,766,586,1029,818,938,555,1241
ENSMUSG00000074881|Mageb3,3,0,0,0,0,0,0,0
ENSMUSG00000027238|Frmd5,8,3,6,28,20,14,4,41
ENSMUSG00000081264|Gm14021,0,0,0,0,0,0,0,0
ENSMUSG00000084244|Gm14020,0,0,0,0,0,0,0,0
ENSMUSG00000033486|Catsper2,118,255,165,223,298,194,164,336
ENSMUSG00000082651|Gm14001,0,0,0,1,0,3,0,0
ENSMUSG00000084140|Gm14000,0,0,3,0,0,0,3,5
ENSMUSG00000027248|Pdia3,41713,42491,31650,22805,20245,27065,20348,24454
ENSMUSG00000027246|Ell3,166,157,63,0,5,28,3,10
ENSMUSG00000074884|Serf2,13404,12359,8976,8634,7466,11014,6487,5672
ENSMUSG00000080374|Gm22953,0,1,0,0,0,0,1,0
ENSMUSG00000046110|Serinc4,2,7,4,6,18,0,1,14
ENSMUSG00000027245|Hypk,2844,3159,2419,2901,1776,3464,1843,2503
ENSMUSG00000027242|Wdr76,236,400,228,291,308,169,252,192
ENSMUSG00000048222|Mfap1b,914,1561,1019,1583,1582,1261,1146,1820
ENSMUSG00000081967|Gm14017,151,145,106,137,139,200,81,88
ENSMUSG00000084407|Gm14018,3,9,9,3,8,6,7,4
ENSMUSG00000068479|Mfap1a,1145,2115,1352,2009,2047,1633,1547,2152
ENSMUSG00000070692|Rps12-ps10,8,4,15,10,10,0,7,13
ENSMUSG00000033396|Spg11,1175,1182,776,654,806,813,619,544
ENSMUSG00000033368|Trim69,0,0,0,35,11,15,1,7
ENSMUSG00000027236|Eif3j1,1018,3036,1958,2688,2437,2618,1799,2911
ENSMUSG00000027233|Patl2,7,13,7,31,28,6,4,11
ENSMUSG00000060802|B2m,122479,101736,81688,194477,172299,191989,180296,171776
ENSMUSG00000068452|Duox2,9,0,0,90,87,7,296,75
ENSMUSG00000081219|Bambi-ps1,7,7,5,42,98,50,18,31
ENSMUSG00000027219|Slc28a2,27,42,36,1265,1224,918,716,909
ENSMUSG00000083645|Gm14086,0,0,0,0,0,0,0,0
ENSMUSG00000079071|Slc28a2b,7,16,5,313,330,235,227,304
ENSMUSG00000033256|Shf,822,823,579,253,198,295,121,144
ENSMUSG00000118663|SPATA5L1,665,711,513,658,690,576,514,735
ENSMUSG00000027199|Gatm,1638,2067,1597,1100,1380,2201,593,506
ENSMUSG00000087017|4930417H01Rik,0,0,6,2,4,0,0,0
ENSMUSG00000005802|Slc30a4,402,1315,769,699,735,712,497,846
ENSMUSG00000027227|Sord,48246,53676,40242,15753,15397,29412,8922,6363
ENSMUSG00000087450|Gm13994,5,15,7,7,0,62,7,0
ENSMUSG00000035183|Slc24a5,29,69,51,174,167,142,145,202
ENSMUSG00000027201|Myef2,276,643,611,614,559,589,265,601
ENSMUSG00000118793|AL929451.1,0,0,0,0,0,0,0,0
ENSMUSG00000027203|Dut,837,796,737,980,598,745,545,280
ENSMUSG00000068394|Cep152,497,615,269,533,344,560,238,358
ENSMUSG00000027204|Fbn1,704,621,615,2236,1713,1684,1706,1850
ENSMUSG00000053615|Gm9913,0,4,0,0,8,2,0,0
ENSMUSG00000027200|Sema6d,728,1045,849,2435,2383,3419,1862,2369
ENSMUSG00000085496|4930517E11Rik,0,0,0,0,0,0,0,0
ENSMUSG00000086954|4930583P06Rik,0,0,0,0,0,0,0,0
ENSMUSG00000005804|Bloc1s6,1459,1590,1230,1749,1497,1540,1285,1488
ENSMUSG00000005803|Sqor,18263,18581,13046,8002,7274,11754,7568,4150
ENSMUSG00000085633|Bloc1s6os,3,0,0,0,0,0,0,7
ENSMUSG00000035109|Shc4,18,33,30,40,17,11,11,11
ENSMUSG00000091337|Eid1,1517,1698,1083,1536,1251,1720,1087,1042
ENSMUSG00000035093|Secisbp2l,2654,4691,2916,4587,3604,3676,2682,3649
ENSMUSG00000023330|Dtwd1,482,499,330,438,338,356,321,395
ENSMUSG00000060131|Atp8b4,207,213,204,513,484,560,286,427
ENSMUSG00000027206|Cops2,315,2532,1752,2109,1757,2485,1243,3116
ENSMUSG00000027207|Galk2,1268,1492,973,1221,739,1303,1048,691
ENSMUSG00000027209|Fam227b,0,0,0,0,4,0,4,4
ENSMUSG00000027208|Fgf7,0,3,0,0,0,9,0,0
ENSMUSG00000118995|AL845292.1,0,0,0,0,0,0,0,0
ENSMUSG00000027360|Hdc,43,47,138,598,1242,548,2375,2299
ENSMUSG00000027361|Gabpb1,538,697,550,733,774,835,583,891
ENSMUSG00000098024|Gm27003,0,23,16,28,14,15,10,34
ENSMUSG00000027363|Usp8,3539,4867,3188,3023,3531,3551,2693,2918
ENSMUSG00000027364|Usp50,30,49,202,104,0,141,0,10
ENSMUSG00000074846|Gm10774,212,166,138,119,116,125,91,103
ENSMUSG00000001998|Ap4e1,236,503,271,656,564,600,495,820
ENSMUSG00000074825|Itpripl1,214,260,353,372,422,632,389,250
ENSMUSG00000001999|Blvra,1052,1270,865,1838,1437,2913,1022,1036
ENSMUSG00000034906|Ncaph,252,216,179,544,355,399,256,156
ENSMUSG00000027359|Slc27a2,65542,78734,61172,42934,49490,49446,22090,25932
ENSMUSG00000027365|Trpm7,695,3803,2446,2392,2458,2679,954,2683
ENSMUSG00000081894|Gm14212,0,0,0,0,0,0,0,0
ENSMUSG00000098896|Mir3473g,0,2,0,1,3,2,0,1
ENSMUSG00000027366|Sppl2a,7388,15163,9089,17093,12618,18299,13581,17323
ENSMUSG00000050468|Astl,0,0,0,0,0,0,0,4
ENSMUSG00000027368|Dusp2,26,12,5,1508,1371,1450,657,709
ENSMUSG00000058620|Adra2b,287,222,283,78,72,221,48,46
ENSMUSG00000079056|Kcnip3,18,54,37,17,22,68,32,0
ENSMUSG00000118630|Gm52974,0,0,0,0,0,0,0,0
ENSMUSG00000027376|Prom2,185,271,356,150,108,563,123,160
ENSMUSG00000027371|Fahd2a,1745,1173,598,885,664,897,245,384
ENSMUSG00000046338|Gpat2,90,97,41,48,25,61,6,0
ENSMUSG00000084006|Gm14245,1,1,2,0,0,0,1,1
ENSMUSG00000027375|Mal,32,36,20,56,44,61,29,41
ENSMUSG00000051319|Mtln,979,1011,721,944,411,956,494,602
ENSMUSG00000027378|Nphp1,567,521,399,507,445,551,494,217
ENSMUSG00000027374|Mrps5,3937,3291,3065,2661,2216,2476,2184,2364
ENSMUSG00000034800|Zfp661,234,353,371,151,199,122,139,133
ENSMUSG00000027381|Bcl2l11,405,410,321,1554,1201,1714,1609,1602
ENSMUSG00000027379|Bub1,23,85,72,246,143,197,66,66
ENSMUSG00000027380|Acoxl,2,0,0,0,0,17,0,0
ENSMUSG00000088175|Gm23101,0,0,0,0,0,0,0,0
ENSMUSG00000003662|Ciao1,2438,2325,2268,1812,1806,2169,2188,1579
ENSMUSG00000034850|Tmem127,4093,3913,2743,3036,2850,3446,1797,2068
ENSMUSG00000027367|Stard7,8560,8506,8084,6741,6077,7456,5466,4549
ENSMUSG00000044145|1810024B03Rik,104,157,96,75,85,82,38,24
ENSMUSG00000003660|Snrnp200,4033,3566,3937,4900,4069,4286,4352,5176
ENSMUSG00000103957|Gm10766,9,13,9,9,3,9,7,6
ENSMUSG00000074813|Morrbid,61,59,38,209,228,294,160,246
ENSMUSG00000085750|Gm14009,0,0,0,0,0,0,0,0
ENSMUSG00000079053|Gm14010,0,0,0,4,0,0,0,0
ENSMUSG00000114963|Gm29010,0,0,0,0,0,0,0,0
ENSMUSG00000027387|Zc3h8,72,181,174,163,118,95,87,125
ENSMUSG00000027386|Fbln7,51,9,9,11,15,13,4,4
ENSMUSG00000014361|Mertk,824,1602,1282,1993,1941,3415,1399,1510
ENSMUSG00000085036|Gm14011,4,0,0,0,0,0,0,0
ENSMUSG00000042851|Zc3h6,21,106,49,208,174,122,157,197
ENSMUSG00000074807|Gm10762,405,421,404,311,298,483,218,198
ENSMUSG00000090248|Gm14027,8,0,0,15,5,0,4,4
ENSMUSG00000014353|Tmem87b,951,2049,1233,6188,4536,3777,6271,11135
ENSMUSG00000014355|Anapc1,3447,3467,2953,3020,2902,2880,2109,2880
ENSMUSG00000027394|Ttl,466,764,390,513,468,546,457,554
ENSMUSG00000027395|Polr1b,536,711,748,840,769,641,377,789
ENSMUSG00000087151|Gm14022,42,59,39,13,17,10,3,4
ENSMUSG00000103532|Gm4430,14,3,8,0,3,12,0,3
ENSMUSG00000086652|Gm14029,6,3,0,14,13,37,10,3
ENSMUSG00000084826|AI847159,0,4,0,14,4,0,0,0
ENSMUSG00000082274|Gm14026,129,123,28,35,14,75,103,57
ENSMUSG00000037938|Chchd5,1293,857,614,846,676,752,900,1138
ENSMUSG00000027398|Il1b,67,105,38,956,788,1022,870,537
ENSMUSG00000074805|Il1bos,0,7,0,1,8,17,9,3
ENSMUSG00000081888|Spcs2-ps,257,232,168,288,205,199,233,275
ENSMUSG00000027397|Slc20a1,1120,1867,1205,13189,6017,8824,18618,27833
ENSMUSG00000056738|A730036I17Rik,4,13,14,37,23,42,17,19
ENSMUSG00000087528|9830144P21Rik,7,64,38,132,65,102,158,234
ENSMUSG00000103009|Gm4430,34,41,51,82,56,95,32,43
ENSMUSG00000085485|Gm14024,0,0,0,0,0,0,0,0
ENSMUSG00000048327|Ckap2l,204,270,289,392,309,519,269,128
ENSMUSG00000085498|Gm14023,32,44,11,0,7,13,5,8
ENSMUSG00000027399|Il1a,233,435,325,802,1719,1444,701,702
ENSMUSG00000037885|Stk35,1024,1380,1301,1362,1519,1102,1070,1233
ENSMUSG00000037902|Sirpa,2777,1271,2707,10467,10872,18942,6170,5481
ENSMUSG00000060332|Tmc2,0,0,0,0,0,0,0,0
ENSMUSG00000027404|Snrpb,4187,3221,3099,5276,3158,5241,3036,3791
ENSMUSG00000083483|Gm14044,11,8,3,10,8,5,9,16
ENSMUSG00000027408|Cpxm1,200,177,148,106,50,182,40,118
ENSMUSG00000037773|Pced1a,1548,1143,1038,790,760,809,533,712
ENSMUSG00000027411|Vps16,1313,1090,1063,1635,1192,1513,1295,1417
ENSMUSG00000027405|Nop56,1053,1408,1110,2960,2668,1965,1967,3138
ENSMUSG00000065289|Gm23650,0,1,1,1,1,1,1,1
ENSMUSG00000080610|Snord110,2,0,0,0,0,0,0,0
ENSMUSG00000065287|Gm24451,1,1,2,0,0,1,1,1
ENSMUSG00000093645|Gm23187,1,1,1,1,1,1,1,1
ENSMUSG00000065272|Snord57,1,0,1,1,1,0,1,1
ENSMUSG00000027406|Idh3b,12041,11061,9532,9504,7486,9329,7794,8628
ENSMUSG00000027300|Ubox5,300,394,293,432,420,388,382,390
ENSMUSG00000079043|Fastkd5,523,662,505,419,568,315,317,470
ENSMUSG00000027303|Ptpra,2742,2749,2077,2867,2573,2937,1964,2051
ENSMUSG00000115955|9530056E24Rik,0,21,0,0,3,3,0,0
ENSMUSG00000060029|4930473A02Rik,4,5,0,0,6,5,2,0
ENSMUSG00000037740|Mrps26,1938,2242,1447,1631,1648,1692,1385,1361
ENSMUSG00000027316|Gfra4,10,0,0,0,7,15,5,0
ENSMUSG00000098686|Mir6973b,1,0,0,0,0,0,1,0
ENSMUSG00000027318|Adam33,26,24,9,21,62,30,19,15
ENSMUSG00000027322|Siglec1,940,596,617,895,1282,2543,541,958
ENSMUSG00000068264|Ap5s1,1498,1174,955,1078,883,1151,1340,1420
ENSMUSG00000074793|Hspa12b,165,93,147,134,135,142,84,180
ENSMUSG00000079039|Gm11037,0,0,0,0,0,0,0,1
ENSMUSG00000027327|1700037H04Rik,200,166,202,389,338,470,308,210
ENSMUSG00000087405|Gm14232,0,0,0,0,0,0,0,0
ENSMUSG00000027329|Spef1,89,82,39,19,42,43,23,21
ENSMUSG00000027330|Cdc25b,191,131,80,660,558,495,423,291
ENSMUSG00000068267|Cenpb,7799,6834,5530,7702,6009,10673,5691,5944
ENSMUSG00000087524|Gm14285,0,0,0,0,0,0,0,0
ENSMUSG00000027335|Adra1d,6,0,6,4,4,14,0,4
ENSMUSG00000027333|Smox,466,378,345,3795,2035,1027,6373,11592
ENSMUSG00000068290|Ddrgk1,9278,8519,6320,8420,5071,8998,6954,7329
ENSMUSG00000074797|Itpa,2516,2221,1968,1579,1229,1727,1177,1326
ENSMUSG00000074796|Slc4a11,31,4,32,27,18,10,9,37
ENSMUSG00000027309|4930402H24Rik,2600,2530,2286,1543,1524,1312,1161,1564
ENSMUSG00000080989|Gm14048,0,0,0,0,0,0,0,0
ENSMUSG00000037703|Lzts3,2699,2230,2055,1101,780,1096,946,681
ENSMUSG00000089662|Gm14057,39,3,23,17,13,3,4,2
ENSMUSG00000085566|A730017L22Rik,1315,1695,1283,590,587,667,531,519
ENSMUSG00000027312|Atrn,5137,6917,6264,3912,4563,3757,3271,4692
ENSMUSG00000083953|Gm14049,1,3,8,1,0,0,1,13
ENSMUSG00000027339|Rassf2,85,151,73,1336,988,1239,693,721
ENSMUSG00000098754|Prn,4,13,7,0,0,9,0,0
ENSMUSG00000027338|Prnd,0,0,0,0,0,0,0,0
ENSMUSG00000079037|Prnp,2256,2656,1547,2539,1455,2501,1954,1270
ENSMUSG00000037514|Pank2,1879,2093,1678,1406,1353,1493,1201,1388
ENSMUSG00000065563|Mir103-2,0,1,0,0,1,0,0,0
